TIME,DEPTH
14.6302,294.399
14.6402,294.399
14.6502,294.399
14.6602,294.399
14.6702,293.919
14.6802,293.919
14.6902,293.919
14.7002,293.919
14.7102,293.919
14.7202,293.919
14.7302,293.919
14.7402,293.919
14.7502,293.919
14.7602,293.919
14.7702,293.439
14.7802,293.439
14.7902,293.439
14.8002,293.439
14.8102,293.439
14.8202,293.439
14.8302,293.439
14.8402,293.439
14.8502,293.439
14.8602,293.439
14.8702,292.958
14.8802,292.958
14.8902,292.958
14.9002,292.958
14.9102,292.958
14.9202,292.958
14.9302,292.958
14.9402,292.958
14.9502,292.958
14.9602,292.958
14.9702,292.478
14.9802,292.478
14.9902,292.478
15.0002,292.478
15.0102,292.478
15.0202,292.478
15.0302,292.478
15.0402,292.478
15.0502,292.478
15.0602,292.478
15.0702,291.997
15.0802,291.997
15.0903,291.997
15.1003,291.997
15.1103,291.997
15.1203,291.997
15.1303,291.997
15.1403,291.997
15.1503,291.997
15.1603,291.997
15.1703,291.517
15.1803,291.517
15.1903,291.517
15.2003,291.517
15.2103,291.517
15.2203,291.517
15.2303,291.517
15.2403,291.517
15.2503,291.517
15.2603,291.517
15.2703,291.037
15.2803,291.037
15.2903,291.037
15.3003,291.037
15.3103,291.037
15.3203,291.037
15.3303,291.037
15.3403,291.037
15.3503,291.037
15.3603,291.037
15.3703,290.557
15.3803,290.557
15.3903,290.557
15.4003,290.557
15.4103,290.557
15.4203,290.557
15.4303,290.557
15.4403,290.557
15.4503,290.557
15.4603,290.557
15.4703,290.078
15.4803,290.078
15.4903,290.078
15.5003,290.078
15.5103,290.078
15.5203,290.078
15.5303,290.078
15.5403,290.078
15.5503,290.078
15.5603,290.078
15.5703,289.599
15.5803,289.599
15.5903,289.599
15.6003,289.599
15.6103,289.599
15.6203,289.599
15.6303,289.599
15.6403,289.599
15.6503,289.599
15.6603,289.599
15.6703,289.12
15.6803,289.12
15.6903,289.12
15.7003,289.12
15.7103,289.12
15.7203,289.12
15.7303,289.12
15.7403,289.12
15.7503,289.12
15.7603,289.12
15.7703,288.642
15.7803,288.642
15.7903,288.642
15.8003,288.642
15.8103,288.642
15.8203,288.642
15.8303,288.642
15.8403,288.642
15.8503,288.642
15.8603,288.642
15.8703,288.165
15.8803,288.165
15.8903,288.165
15.9003,288.165
15.9103,288.165
15.9203,288.165
15.9303,288.165
15.9403,288.165
15.9503,288.165
15.9603,288.165
15.9703,287.688
15.9803,287.688
15.9903,287.688
16.0003,287.688
16.0103,287.688
16.0203,287.688
16.0303,287.688
16.0403,287.688
16.0503,287.688
16.0603,287.688
16.0703,287.212
16.0803,287.212
16.0903,287.212
16.1003,287.212
16.1103,287.212
16.1203,287.212
16.1303,287.212
16.1403,287.212
16.1503,287.212
16.1603,287.212
16.1703,286.737
16.1803,286.737
16.1903,286.737
16.2003,286.737
16.2103,286.737
16.2203,286.737
16.2303,286.737
16.2403,286.737
16.2503,286.737
16.2603,286.737
16.2703,286.263
16.2803,286.263
16.2903,286.263
16.3003,286.263
16.3103,286.263
16.3203,286.263
16.3303,286.263
16.3403,286.263
16.3503,286.263
16.3603,286.263
16.3703,285.789
16.3803,285.789
16.3903,285.789
16.4003,285.789
16.4103,285.789
16.4203,285.789
16.4303,285.789
16.4403,285.789
16.4503,285.789
16.4603,285.789
16.4703,285.316
16.4803,285.316
16.4903,285.316
16.5003,285.316
16.5103,285.316
16.5203,285.316
16.5303,285.316
16.5403,285.316
16.5503,285.316
16.5603,285.316
16.5703,284.845
16.5803,284.845
16.5903,284.845
16.6003,284.845
16.6103,284.845
16.6203,284.845
16.6303,284.845
16.6403,284.845
16.6503,284.845
16.6603,284.845
16.6703,284.374
16.6803,284.374
16.6903,284.374
16.7003,284.374
16.7103,284.374
16.7203,284.374
16.7303,284.374
16.7403,284.374
16.7503,284.374
16.7603,284.374
16.7703,283.904
16.7803,283.904
16.7903,283.904
16.8003,283.904
16.8103,283.904
16.8203,283.904
16.8303,283.904
16.8403,283.904
16.8503,283.904
16.8603,283.904
16.8703,283.436
16.8803,283.436
16.8903,283.436
16.9003,283.436
16.9103,283.436
16.9203,283.436
16.9303,283.436
16.9403,283.436
16.9503,283.436
16.9603,283.436
16.9703,282.968
16.9803,282.968
16.9903,282.968
17.0003,282.968
17.0103,282.968
17.0203,282.968
17.0303,282.968
17.0403,282.968
17.0503,282.968
17.0603,282.968
17.0703,282.502
17.0803,282.502
17.0903,282.502
17.1003,282.502
17.1103,282.502
17.1203,282.502
17.1303,282.502
17.1403,282.502
17.1503,282.502
17.1603,282.502
17.1703,282.502
17.1803,282.038
17.1903,282.038
17.2003,282.038
17.2103,282.038
17.2203,282.038
17.2303,282.038
17.2403,282.038
17.2503,282.038
17.2603,282.038
17.2703,281.574
17.2803,281.574
17.2903,281.574
17.3003,281.574
17.3103,281.574
17.3203,281.574
17.3303,281.574
17.3403,281.574
17.3503,281.574
17.3603,281.574
17.3703,281.112
17.3803,281.112
17.3903,281.112
17.4003,281.112
17.4103,281.112
17.4203,281.112
17.4303,281.112
17.4403,281.112
17.4503,281.112
17.4603,281.112
17.4703,280.651
17.4803,280.651
17.4903,280.651
17.5003,280.651
17.5103,280.651
17.5203,280.651
17.5303,280.651
17.5403,280.651
17.5503,280.651
17.5603,280.651
17.5703,280.192
17.5803,280.192
17.5903,280.192
17.6003,280.192
17.6103,280.192
17.6203,280.192
17.6303,280.192
17.6403,280.192
17.6503,280.192
17.6603,280.192
17.6703,279.734
17.6803,279.734
17.6903,279.734
17.7003,279.734
17.7103,279.734
17.7203,279.734
17.7303,279.734
17.7403,279.734
17.7503,279.734
17.7603,279.734
17.7703,279.278
17.7803,279.278
17.7903,279.278
17.8003,279.278
17.8103,279.278
17.8203,279.278
17.8303,279.278
17.8403,279.278
17.8503,279.278
17.8603,279.278
17.8703,278.824
17.8803,278.824
17.8903,278.824
17.9003,278.824
17.9103,278.824
17.9203,278.824
17.9303,278.824
17.9403,278.824
17.9503,278.824
17.9603,278.824
17.9703,278.371
17.9803,278.371
17.9903,278.371
18.0003,278.371
18.0103,278.371
18.0203,278.371
18.0303,278.371
18.0403,278.371
18.0503,278.371
18.0603,278.371
18.0703,277.921
18.0803,277.921
18.0903,277.921
18.1003,277.921
18.1103,277.921
18.1203,277.921
18.1303,277.921
18.1403,277.921
18.1503,277.921
18.1603,277.921
18.1703,277.471
18.1803,277.471
18.1903,277.471
18.2003,277.471
18.2103,277.471
18.2203,277.471
18.2303,277.471
18.2403,277.471
18.2503,277.471
18.2603,277.471
18.2703,277.024
18.2803,277.024
18.2903,277.024
18.3003,277.024
18.3103,277.024
18.3203,277.024
18.3303,277.024
18.3403,277.024
18.3503,277.024
18.3603,277.024
18.3703,276.579
18.3803,276.579
18.3903,276.579
18.4003,276.579
18.4103,276.579
18.4203,276.579
18.4303,276.579
18.4403,276.579
18.4503,276.579
18.4603,276.579
18.4703,276.136
18.4803,276.136
18.4903,276.136
18.5003,276.136
18.5103,276.136
18.5203,276.136
18.5303,276.136
18.5403,276.136
18.5503,276.136
18.5603,276.136
18.5703,275.695
18.5803,275.695
18.5903,275.695
18.6003,275.695
18.6103,275.695
18.6203,275.695
18.6303,275.695
18.6403,275.695
18.6503,275.695
18.6603,275.695
18.6703,275.256
18.6803,275.256
18.6903,275.256
18.7003,275.256
18.7103,275.256
18.7203,275.256
18.7303,275.256
18.7403,275.256
18.7503,275.256
18.7603,275.256
18.7703,274.82
18.7803,274.82
18.7903,274.82
18.8003,274.82
18.8103,274.82
18.8203,274.82
18.8303,274.82
18.8403,274.82
18.8503,274.82
18.8603,274.82
18.8703,274.82
18.8803,274.385
18.8903,274.385
18.9003,274.385
18.9103,274.385
18.9203,274.385
18.9303,274.385
18.9403,274.385
18.9503,274.385
18.9603,274.385
18.9703,273.953
18.9803,273.953
18.9903,273.953
19.0003,273.953
19.0103,273.953
19.0203,273.953
19.0303,273.953
19.0403,273.953
19.0503,273.953
19.0603,273.953
19.0703,273.524
19.0803,273.524
19.0903,273.524
19.1003,273.524
19.1103,273.524
19.1203,273.524
19.1303,273.524
19.1403,273.524
19.1503,273.524
19.1603,273.524
19.1703,273.096
19.1803,273.096
19.1903,273.096
19.2003,273.096
19.2103,273.096
19.2203,273.096
19.2303,273.096
19.2403,273.096
19.2503,273.096
19.2603,273.096
19.2703,272.672
19.2803,272.672
19.2903,272.672
19.3003,272.672
19.3103,272.672
19.3203,272.672
19.3303,272.672
19.3403,272.672
19.3503,272.672
19.3603,272.672
19.3703,272.25
19.3803,272.25
19.3903,272.25
19.4003,272.25
19.4103,272.25
19.4203,272.25
19.4303,272.25
19.4403,272.25
19.4503,272.25
19.4604,272.25
19.4704,271.831
19.4804,271.831
19.4904,271.831
19.5004,271.831
19.5104,271.831
19.5204,271.831
19.5304,271.831
19.5404,271.831
19.5504,271.831
19.5604,271.831
19.5704,271.414
19.5804,271.414
19.5904,271.414
19.6004,271.414
19.6104,271.414
19.6204,271.414
19.6304,271.414
19.6404,271.414
19.6504,271.414
19.6604,271.414
19.6704,271.001
19.6804,271.001
19.6904,271.001
19.7004,271.001
19.7104,271.001
19.7204,271.001
19.7304,271.001
19.7404,271.001
19.7504,271.001
19.7604,271.001
19.7704,270.59
19.7804,270.59
19.7904,270.59
19.8004,270.59
19.8104,270.59
19.8204,270.59
19.8304,270.59
19.8404,270.59
19.8504,270.59
19.8604,270.59
19.8704,270.182
19.8804,270.182
19.8904,270.182
19.9004,270.182
19.9104,270.182
19.9204,270.182
19.9304,270.182
19.9404,270.182
19.9504,270.182
19.9604,270.182
19.9704,269.777
19.9804,269.777
19.9904,269.777
20.0004,269.777
20.0104,269.777
20.0204,269.777
20.0304,269.777
20.0404,269.777
20.0504,269.777
20.0604,269.777
20.0704,269.376
20.0804,269.376
20.0904,269.376
20.1004,269.376
20.1104,269.376
20.1204,269.376
20.1304,269.376
20.1404,269.376
20.1504,269.376
20.1604,269.376
20.1704,268.977
20.1804,268.977
20.1904,268.977
20.2004,268.977
20.2104,268.977
20.2204,268.977
20.2304,268.977
20.2404,268.977
20.2504,268.977
20.2604,268.977
20.2704,268.582
20.2804,268.582
20.2904,268.582
20.3004,268.582
20.3104,268.582
20.3204,268.582
20.3304,268.582
20.3404,268.582
20.3504,268.582
20.3604,268.582
20.3704,268.19
20.3804,268.19
20.3904,268.19
20.4004,268.19
20.4104,268.19
20.4204,268.19
20.4304,268.19
20.4404,268.19
20.4504,268.19
20.4604,268.19
20.4704,267.801
20.4804,267.801
20.4904,267.801
20.5004,267.801
20.5104,267.801
20.5204,267.801
20.5304,267.801
20.5404,267.801
20.5504,267.801
20.5604,267.801
20.5704,267.416
20.5804,267.416
20.5904,267.416
20.6004,267.416
20.6104,267.416
20.6204,267.416
20.6304,267.416
20.6404,267.416
20.6504,267.416
20.6604,267.416
20.6704,267.034
20.6804,267.034
20.6904,267.034
20.7004,267.034
20.7104,267.034
20.7204,267.034
20.7304,267.034
20.7404,267.034
20.7504,267.034
20.7604,267.034
20.7704,266.656
20.7804,266.656
20.7904,266.656
20.8004,266.656
20.8104,266.656
20.8204,266.656
20.8304,266.656
20.8404,266.656
20.8504,266.656
20.8604,266.656
20.8704,266.281
20.8804,266.281
20.8904,266.281
20.9004,266.281
20.9104,266.281
20.9204,266.281
20.9304,266.281
20.9404,266.281
20.9504,266.281
20.9604,266.281
20.9704,265.91
20.9804,265.91
20.9904,265.91
21.0004,265.91
21.0104,265.91
21.0204,265.91
21.0304,265.91
21.0404,265.91
21.0504,265.91
21.0604,265.91
21.0704,265.543
21.0804,265.543
21.0904,265.543
21.1004,265.543
21.1104,265.543
21.1204,265.543
21.1304,265.543
21.1404,265.543
21.1504,265.543
21.1604,265.543
21.1704,265.179
21.1804,265.179
21.1904,265.179
21.2004,265.179
21.2104,265.179
21.2204,265.179
21.2304,265.179
21.2404,265.179
21.2504,265.179
21.2604,265.179
21.2704,264.819
21.2804,264.819
21.2904,264.819
21.3004,264.819
21.3104,264.819
21.3204,264.819
21.3304,264.819
21.3404,264.819
21.3504,264.819
21.3604,264.819
21.3704,264.464
21.3804,264.464
21.3904,264.464
21.4004,264.464
21.4104,264.464
21.4204,264.464
21.4304,264.464
21.4404,264.464
21.4504,264.464
21.4604,264.464
21.4704,264.112
21.4804,264.112
21.4904,264.112
21.5004,264.112
21.5104,264.112
21.5204,264.112
21.5304,264.112
21.5404,264.112
21.5504,264.112
21.5604,264.112
21.5704,263.764
21.5804,263.764
21.5904,263.764
21.6004,263.764
21.6104,263.764
21.6204,263.764
21.6304,263.764
21.6404,263.764
21.6504,263.764
21.6604,263.764
21.6704,263.42
21.6804,263.42
21.6904,263.42
21.7004,263.42
21.7104,263.42
21.7204,263.42
21.7304,263.42
21.7404,263.42
21.7504,263.42
21.7604,263.42
21.7704,263.08
21.7804,263.08
21.7904,263.08
21.8004,263.08
21.8104,263.08
21.8204,263.08
21.8304,263.08
21.8404,263.08
21.8504,263.08
21.8604,263.08
21.8704,262.744
21.8804,262.744
21.8904,262.744
21.9004,262.744
21.9104,262.744
21.9204,262.744
21.9304,262.744
21.9404,262.744
21.9504,262.744
21.9604,262.744
21.9704,262.412
21.9804,262.412
21.9904,262.412
22.0004,262.412
22.0104,262.412
22.0204,262.412
22.0304,262.412
22.0404,262.412
22.0504,262.412
22.0604,262.412
22.0704,262.085
22.0804,262.085
22.0904,262.085
22.1004,262.085
22.1104,262.085
22.1204,262.085
22.1304,262.085
22.1404,262.085
22.1504,262.085
22.1604,262.085
22.1704,261.761
22.1804,261.761
22.1904,261.761
22.2004,261.761
22.2104,261.761
22.2204,261.761
22.2304,261.761
22.2404,261.761
22.2504,261.761
22.2604,261.761
22.2704,261.442
22.2804,261.442
22.2904,261.442
22.3004,261.442
22.3104,261.442
22.3204,261.442
22.3304,261.442
22.3404,261.442
22.3504,261.442
22.3604,261.442
22.3704,261.128
22.3804,261.128
22.3904,261.128
22.4004,261.128
22.4104,261.128
22.4204,261.128
22.4304,261.128
22.4404,261.128
22.4504,261.128
22.4604,261.128
22.4704,260.817
22.4804,260.817
22.4904,260.817
22.5004,260.817
22.5104,260.817
22.5204,260.817
22.5304,260.817
22.5404,260.817
22.5504,260.817
22.5604,260.817
22.5704,260.511
22.5804,260.511
22.5904,260.511
22.6004,260.511
22.6104,260.511
22.6204,260.511
22.6304,260.511
22.6404,260.511
22.6504,260.511
22.6604,260.511
22.6704,260.21
22.6804,260.21
22.6904,260.21
22.7004,260.21
22.7104,260.21
22.7204,260.21
22.7304,260.21
22.7404,260.21
22.7504,260.21
22.7604,260.21
22.7704,259.912
22.7804,259.912
22.7904,259.912
22.8004,259.912
22.8104,259.912
22.8204,259.912
22.8304,259.912
22.8404,259.912
22.8504,259.912
22.8604,259.912
22.8704,259.619
22.8804,259.619
22.8904,259.619
22.9004,259.619
22.9104,259.619
22.9204,259.619
22.9304,259.619
22.9404,259.619
22.9504,259.619
22.9604,259.619
22.9704,259.331
22.9804,259.331
22.9904,259.331
23.0004,259.331
23.0104,259.331
23.0204,259.331
23.0304,259.331
23.0404,259.331
23.0504,259.331
23.0604,259.331
23.0704,259.047
23.0804,259.047
23.0904,259.047
23.1004,259.047
23.1104,259.047
23.1204,259.047
23.1304,259.047
23.1404,259.047
23.1504,259.047
23.1604,259.047
23.1704,258.768
23.1804,258.768
23.1904,258.768
23.2004,258.768
23.2104,258.768
23.2204,258.768
23.2304,258.768
23.2404,258.768
23.2504,258.768
23.2604,258.768
23.2704,258.493
23.2804,258.493
23.2904,258.493
23.3004,258.493
23.3104,258.493
23.3204,258.493
23.3304,258.493
23.3404,258.493
23.3504,258.493
23.3604,258.493
23.3704,258.223
23.3804,258.223
23.3904,258.223
23.4004,258.223
23.4104,258.223
23.4204,258.223
23.4304,258.223
23.4404,258.223
23.4504,258.223
23.4604,258.223
23.4704,257.957
23.4804,257.957
23.4904,257.957
23.5004,257.957
23.5104,257.957
23.5204,257.957
23.5304,257.957
23.5404,257.957
23.5504,257.957
23.5604,257.957
23.5704,257.695
23.5804,257.695
23.5904,257.695
23.6004,257.695
23.6104,257.695
23.6204,257.695
23.6304,257.695
23.6404,257.695
23.6504,257.695
23.6604,257.695
23.6704,257.439
23.6804,257.439
23.6904,257.439
23.7004,257.439
23.7104,257.439
23.7204,257.439
23.7304,257.439
23.7404,257.439
23.7504,257.439
23.7604,257.439
23.7704,257.186
23.7804,257.186
23.7904,257.186
23.8004,257.186
23.8104,257.186
23.8204,257.186
23.8305,257.186
23.8405,257.186
23.8505,257.186
23.8605,257.186
23.8705,256.939
23.8805,256.939
23.8905,256.939
23.9005,256.939
23.9105,256.939
23.9205,256.939
23.9305,256.939
23.9405,256.939
23.9505,256.939
23.9605,256.939
23.9705,256.696
23.9805,256.696
23.9905,256.696
24.0005,256.696
24.0105,256.696
24.0205,256.696
24.0305,256.696
24.0405,256.696
24.0505,256.696
24.0605,256.696
24.0705,256.457
24.0805,256.457
24.0905,256.457
24.1005,256.457
24.1105,256.457
24.1205,256.457
24.1305,256.457
24.1405,256.457
24.1505,256.457
24.1605,256.457
24.1705,256.223
24.1805,256.223
24.1905,256.223
24.2005,256.223
24.2105,256.223
24.2205,256.223
24.2305,256.223
24.2405,256.223
24.2505,256.223
24.2605,256.223
24.2705,255.994
24.2805,255.994
24.2905,255.994
24.3005,255.994
24.3105,255.994
24.3205,255.994
24.3305,255.994
24.3405,255.994
24.3505,255.994
24.3605,255.994
24.3705,255.769
24.3805,255.769
24.3905,255.769
24.4005,255.769
24.4105,255.769
24.4205,255.769
24.4305,255.769
24.4405,255.769
24.4505,255.769
24.4605,255.769
24.4705,255.548
24.4805,255.548
24.4905,255.548
24.5005,255.548
24.5105,255.548
24.5205,255.548
24.5305,255.548
24.5405,255.548
24.5505,255.548
24.5605,255.548
24.5705,255.332
24.5805,255.332
24.5905,255.332
24.6005,255.332
24.6105,255.332
24.6205,255.332
24.6305,255.332
24.6405,255.332
24.6505,255.332
24.6605,255.332
24.6705,255.121
24.6805,255.121
24.6905,255.121
24.7005,255.121
24.7105,255.121
24.7205,255.121
24.7305,255.121
24.7405,255.121
24.7505,255.121
24.7605,255.121
24.7705,254.914
24.7805,254.914
24.7905,254.914
24.8005,254.914
24.8105,254.914
24.8205,254.914
24.8305,254.914
24.8405,254.914
24.8505,254.914
24.8605,254.914
24.8705,254.711
24.8805,254.711
24.8905,254.711
24.9005,254.711
24.9105,254.711
24.9205,254.711
24.9305,254.711
24.9405,254.711
24.9505,254.711
24.9605,254.711
24.9705,254.513
24.9805,254.513
24.9905,254.513
25.0005,254.513
25.0105,254.513
25.0205,254.513
25.0305,254.513
25.0405,254.513
25.0505,254.513
25.0605,254.513
25.0705,254.32
25.0805,254.32
25.0905,254.32
25.1005,254.32
25.1105,254.32
25.1205,254.32
25.1305,254.32
25.1405,254.32
25.1505,254.32
25.1605,254.32
25.1705,254.13
25.1805,254.13
25.1905,254.13
25.2005,254.13
25.2105,254.13
25.2205,254.13
25.2305,254.13
25.2405,254.13
25.2505,254.13
25.2605,254.13
25.2705,253.945
25.2805,253.945
25.2905,253.945
25.3005,253.945
25.3105,253.945
25.3205,253.945
25.3305,253.945
25.3405,253.945
25.3505,253.945
25.3605,253.945
25.3705,253.765
25.3805,253.765
25.3905,253.765
25.4005,253.765
25.4105,253.765
25.4205,253.765
25.4305,253.765
25.4405,253.765
25.4505,253.765
25.4605,253.765
25.4705,253.588
25.4805,253.588
25.4905,253.588
25.5005,253.588
25.5105,253.588
25.5205,253.588
25.5305,253.588
25.5405,253.588
25.5505,253.588
25.5605,253.588
25.5705,253.416
25.5805,253.416
25.5905,253.416
25.6005,253.416
25.6105,253.416
25.6205,253.416
25.6305,253.416
25.6405,253.416
25.6505,253.416
25.6605,253.416
25.6705,253.248
25.6805,253.248
25.6905,253.248
25.7005,253.248
25.7105,253.248
25.7205,253.248
25.7305,253.248
25.7405,253.248
25.7505,253.248
25.7605,253.248
25.7705,253.085
25.7805,253.085
25.7905,253.085
25.8005,253.085
25.8105,253.085
25.8205,253.085
25.8305,253.085
25.8405,253.085
25.8505,253.085
25.8605,253.085
25.8705,252.925
25.8805,252.925
25.8905,252.925
25.9005,252.925
25.9105,252.925
25.9205,252.925
25.9305,252.925
25.9405,252.925
25.9505,252.925
25.9605,252.925
25.9705,252.77
25.9805,252.77
25.9905,252.77
26.0005,252.77
26.0105,252.77
26.0205,252.77
26.0305,252.77
26.0405,252.77
26.0505,252.77
26.0605,252.77
26.0705,252.618
26.0805,252.618
26.0905,252.618
26.1005,252.618
26.1105,252.618
26.1205,252.618
26.1305,252.618
26.1405,252.618
26.1505,252.618
26.1605,252.618
26.1705,252.471
26.1805,252.471
26.1905,252.471
26.2005,252.471
26.2105,252.471
26.2205,252.471
26.2305,252.471
26.2405,252.471
26.2505,252.471
26.2605,252.471
26.2705,252.328
26.2805,252.328
26.2905,252.328
26.3005,252.328
26.3105,252.328
26.3205,252.328
26.3305,252.328
26.3405,252.328
26.3505,252.328
26.3605,252.328
26.3705,252.188
26.3805,252.188
26.3905,252.188
26.4005,252.188
26.4105,252.188
26.4205,252.188
26.4305,252.188
26.4405,252.188
26.4505,252.188
26.4605,252.188
26.4705,252.053
26.4805,252.053
26.4905,252.053
26.5005,252.053
26.5105,252.053
26.5205,252.053
26.5305,252.053
26.5405,252.053
26.5505,252.053
26.5605,252.053
26.5705,251.921
26.5805,251.921
26.5905,251.921
26.6005,251.921
26.6105,251.921
26.6205,251.921
26.6305,251.921
26.6405,251.921
26.6505,251.921
26.6605,251.921
26.6705,251.793
26.6805,251.793
26.6905,251.793
26.7005,251.793
26.7105,251.793
26.7205,251.793
26.7305,251.793
26.7405,251.793
26.7505,251.793
26.7605,251.793
26.7705,251.793
26.7805,251.669
26.7905,251.669
26.8005,251.669
26.8105,251.669
26.8205,251.669
26.8305,251.669
26.8405,251.669
26.8505,251.669
26.8605,251.669
26.8705,251.549
26.8805,251.549
26.8905,251.549
26.9005,251.549
26.9105,251.549
26.9205,251.549
26.9305,251.549
26.9405,251.549
26.9505,251.549
26.9605,251.549
26.9705,251.432
26.9805,251.432
26.9905,251.432
27.0005,251.432
27.0105,251.432
27.0205,251.432
27.0305,251.432
27.0405,251.432
27.0505,251.432
27.0605,251.432
27.0705,251.319
27.0805,251.319
27.0905,251.319
27.1005,251.319
27.1105,251.319
27.1205,251.319
27.1305,251.319
27.1405,251.319
27.1505,251.319
27.1605,251.319
27.1705,251.319
27.1805,251.209
27.1905,251.209
27.2005,251.209
27.2105,251.209
27.2205,251.209
27.2305,251.209
27.2405,251.209
27.2505,251.209
27.2605,251.209
27.2705,251.103
27.2805,251.103
27.2905,251.103
27.3005,251.103
27.3105,251.103
27.3205,251.103
27.3305,251.103
27.3405,251.103
27.3505,251.103
27.3605,251.103
27.3705,251
27.3805,251
27.3905,251
27.4005,251
27.4105,251
27.4205,251
27.4305,251
27.4405,251
27.4505,251
27.4605,251
27.4705,250.901
27.4805,250.901
27.4905,250.901
27.5005,250.901
27.5105,250.901
27.5205,250.901
27.5305,250.901
27.5405,250.901
27.5505,250.901
27.5605,250.901
27.5705,250.805
27.5805,250.805
27.5905,250.805
27.6005,250.805
27.6105,250.805
27.6205,250.805
27.6305,250.805
27.6405,250.805
27.6505,250.805
27.6605,250.805
27.6705,250.712
27.6805,250.712
27.6905,250.712
27.7005,250.712
27.7105,250.712
27.7205,250.712
27.7305,250.712
27.7405,250.712
27.7505,250.712
27.7605,250.712
27.7705,250.622
27.7805,250.622
27.7905,250.622
27.8005,250.622
27.8105,250.622
27.8205,250.622
27.8305,250.622
27.8405,250.622
27.8505,250.622
27.8605,250.622
27.8705,250.536
27.8805,250.536
27.8905,250.536
27.9005,250.536
27.9105,250.536
27.9205,250.536
27.9305,250.536
27.9405,250.536
27.9505,250.536
27.9605,250.536
27.9705,250.453
27.9805,250.453
27.9905,250.453
28.0005,250.453
28.0105,250.453
28.0205,250.453
28.0305,250.453
28.0405,250.453
28.0505,250.453
28.0605,250.453
28.0705,250.372
28.0805,250.372
28.0905,250.372
28.1005,250.372
28.1105,250.372
28.1205,250.372
28.1305,250.372
28.1405,250.372
28.1505,250.372
28.1605,250.372
28.1705,250.295
28.1805,250.295
28.1905,250.295
28.2006,250.295
28.2106,250.295
28.2206,250.295
28.2306,250.295
28.2406,250.295
28.2506,250.295
28.2606,250.295
28.2706,250.22
28.2806,250.22
28.2906,250.22
28.3006,250.22
28.3106,250.22
28.3206,250.22
28.3306,250.22
28.3406,250.22
28.3506,250.22
28.3606,250.22
28.3706,250.149
28.3806,250.149
28.3906,250.149
28.4006,250.149
28.4106,250.149
28.4206,250.149
28.4306,250.149
28.4406,250.149
28.4506,250.149
28.4606,250.149
28.4706,250.08
28.4806,250.08
28.4906,250.08
28.5006,250.08
28.5106,250.08
28.5206,250.08
28.5306,250.08
28.5406,250.08
28.5506,250.08
28.5606,250.08
28.5706,250.014
28.5806,250.014
28.5906,250.014
28.6006,250.014
28.6106,250.014
28.6206,250.014
28.6306,250.014
28.6406,250.014
28.6506,250.014
28.6606,250.014
28.6706,249.95
28.6806,249.95
28.6906,249.95
28.7006,249.95
28.7106,249.95
28.7206,249.95
28.7306,249.95
28.7406,249.95
28.7506,249.95
28.7606,249.95
28.7706,249.95
28.7806,249.89
28.7906,249.89
28.8006,249.89
28.8106,249.89
28.8206,249.89
28.8306,249.89
28.8406,249.89
28.8506,249.89
28.8606,249.89
28.8706,249.831
28.8806,249.831
28.8906,249.831
28.9006,249.831
28.9106,249.831
28.9206,249.831
28.9306,249.831
28.9406,249.831
28.9506,249.831
28.9606,249.831
28.9706,249.776
28.9806,249.776
28.9906,249.776
29.0006,249.776
29.0106,249.776
29.0206,249.776
29.0306,249.776
29.0406,249.776
29.0506,249.776
29.0606,249.776
29.0706,249.776
29.0806,249.722
29.0906,249.722
29.1006,249.722
29.1106,249.722
29.1206,249.722
29.1306,249.722
29.1406,249.722
29.1506,249.722
29.1606,249.722
29.1706,249.671
29.1806,249.671
29.1906,249.671
29.2006,249.671
29.2106,249.671
29.2206,249.671
29.2306,249.671
29.2406,249.671
29.2506,249.671
29.2606,249.671
29.2706,249.623
29.2806,249.623
29.2906,249.623
29.3006,249.623
29.3106,249.623
29.3206,249.623
29.3306,249.623
29.3406,249.623
29.3506,249.623
29.3606,249.623
29.3706,249.576
29.3806,249.576
29.3906,249.576
29.4006,249.576
29.4106,249.576
29.4206,249.576
29.4306,249.576
29.4406,249.576
29.4506,249.576
29.4606,249.576
29.4706,249.532
29.4806,249.532
29.4906,249.532
29.5006,249.532
29.5106,249.532
29.5206,249.532
29.5306,249.532
29.5406,249.532
29.5506,249.532
29.5606,249.532
29.5706,249.49
29.5806,249.49
29.5906,249.49
29.6006,249.49
29.6106,249.49
29.6206,249.49
29.6306,249.49
29.6406,249.49
29.6506,249.49
29.6606,249.49
29.6706,249.45
29.6806,249.45
29.6906,249.45
29.7006,249.45
29.7106,249.45
29.7206,249.45
29.7306,249.45
29.7406,249.45
29.7506,249.45
29.7606,249.45
29.7706,249.413
29.7806,249.413
29.7906,249.413
29.8006,249.413
29.8106,249.413
29.8206,249.413
29.8306,249.413
29.8406,249.413
29.8506,249.413
29.8606,249.413
29.8706,249.377
29.8806,249.377
29.8906,249.377
29.9006,249.377
29.9106,249.377
29.9206,249.377
29.9306,249.377
29.9406,249.377
29.9506,249.377
29.9606,249.377
29.9706,249.343
29.9806,249.343
29.9906,249.343
30.0006,249.343
30.0106,249.343
30.0206,249.343
30.0306,249.343
30.0406,249.343
30.0506,249.343
30.0606,249.343
30.0706,249.311
30.0806,249.311
30.0906,249.311
30.1006,249.311
30.1106,249.311
30.1206,249.311
30.1306,249.311
30.1406,249.311
30.1506,249.311
30.1606,249.311
30.1706,249.311
30.1806,249.28
